#1
double t_data(1345,16)	#t	S.O2	S.I	S.S	S.NH	S.N2	S.NO	S.ALK	X.I	X.S	X.H	X.A	X.STO	X.SS	d1$S.P	Q
0.135416667	0	30	54.44886	29.89975	0	0	7	34.4037974683544	221.384810126582	28.4215189873418	0	0	213.157594936709	7.91945167721519	12807
0.145833333	0	30	50.06769	27.06813	0	0	7	31.2607594936709	210.655696202532	26.879746835443	0	0	201.597151898734	7.27007360759493	12173
0.15625	0	30	46.35457	24.70265	0	0	7	28.2784810126582	199.974683544304	25.3620253164557	0	0	190.211392405063	6.71594976793249	11533
0.166666667	0	30	44.35819	23.38772	0	0	7	28.3746835443038	190.853164556962	24.3582278481013	0	0	182.689556962025	6.40857266877637	12198
0.177083333	0	30	42.57931	22.19802	0	0	7	26.1278481012658	183.277215189873	23.2670886075949	0	0	174.50411392405	6.12701378691983	11640
0.1875	0	30	40.00033	20.31607	0	0	7	25.7974683544304	176.382278481013	22.4645569620253	0	0	168.483227848102	5.7301641350211	11978
0.197916667	0	30	40.38873	20.54218	0	0	7	27.6924050632911	172.426582278481	22.2354430379747	0	0	166.76582278481	5.77420030590717	13272
0.208333333	0	30	40.77713	20.71611	0	0	7	25.6607594936709	169.410126582278	21.6746835443038	0	0	162.55917721519	5.80344510548523	12452
0.21875	0	30	40.46641	20.7509	0	0	7	27.1405063291139	166.882278481013	21.5582278481013	0	0	161.685759493671	5.77686444092827	13453
0.229166667	0	30	40.83539	20.66393	0	0	7	27.7151898734177	166.237974683544	21.5506329113924	0	0	161.627848101266	5.8000488185654	13815
0.239583333	0	30	40.46641	20.61175	0	0	7	27.6493670886076	165.96582278481	21.5126582278481	0	0	161.345886075949	5.76379181434599	13803
0.25	0	30	40.50525	20.54218	0	0	7	24.9670886075949	164.091139240506	21.006329113924	0	0	157.548417721519	5.74540819620253	12514
0.260416667	0	30	40.52467	20.43782	0	0	7	24.553164556962	161.041772151899	20.6215189873418	0	0	154.662341772152	5.72619906118144	12542
0.270833333	0	30	40.31105	20.40303	0	0	7	22.8670886075949	157.683544303797	20.0607594936709	0	0	150.458544303797	5.68798767932489	11865
0.28125	0	30	40.11685	20.15953	0	0	7	22.8253164556962	154.441772151899	19.6962025316456	0	0	147.722468354431	5.6401202742616	12118
0.291666667	0	30	40.04693	20.02734	0	0	7	22.0645569620253	151.686075949367	19.3063291139241	0	0	144.792721518987	5.61104148734177	11906
0.302083333	0	30	40.34212	19.99951	0	0	7	21.9670886075949	149.287341772152	19.0278481012658	0	0	142.71170886076	5.62456621308017	12059
0.3125	0	30	40.58293	20.10039	0	0	7	22.3911392405063	147.892405063291	18.920253164557	0	0	141.902848101266	5.64966485232067	12446
0.322916667	0	30	40.89365	20.40303	0	0	7	23.2506329113924	147.751898734177	19	0	0	142.501898734177	5.70330983122363	12982
0.333333333	0	30	41.16553	20.82047	0	0	7	23.2569620253165	148.073417721519	19.0367088607595	0	0	142.775316455696	5.7619135021097	12956
0.34375	0	30	41.86465	21.16834	0	0	7	22.8949367088608	147.988607594937	18.9873417721519	0	0	142.403164556962	5.84758039029536	12745
0.354166667	0	30	42.42395	21.6136	0	0	7	24.4430379746835	148.805063291139	19.2493670886076	0	0	144.373101265823	5.93952157172996	13597
0.364583333	0	30	43.94649	22.1354	0	0	7	25.8088607594937	151.118987341772	19.6582278481013	0	0	147.439556962025	6.12264695147679	14171
0.375	0	30	48.77431	24.68178	0	0	7	32.5924050632911	153.913924050633	20.7227848101266	0	0	155.421835443038	6.77060243670886	17637
0.385416667	0	30	59.88648	29.65625	0	0	7	34.726582278481	164.007594936709	22.0810126582278	0	0	165.611392405063	8.1536663185654	17635
0.395833333	0	30	71.46084	34.24807	0	0	7	48.2772151898734	176.312658227848	24.9544303797468	0	0	187.158227848101	9.59082688818565	22461
0.40625	0	30	80.00567	37.93544	0	0	7	63.8303797468354	194.858227848101	28.7430379746835	0	0	215.573734177215	10.7288477742616	26276
0.416666667	0	30	94.90087	43.39692	0	0	7	68.8037974683544	216.573417721519	31.7088607594937	0	0	237.814556962025	12.5181702637131	25598
0.427083333	0	30	105.7761	46.61468	0	0	7	82.0924050632911	234.525316455696	35.179746835443	0	0	263.848101265823	13.801341371308	27780
0.4375	0	30	115.2104	49.24802	0	0	7	95.8911392405063	254.026582278481	38.879746835443	0	0	291.598101265823	14.9229063080169	29551
0.447916667	0	30	120.011	49.99941	0	0	7	112.593670886076	271.308860759494	42.6556962025316	0	0	319.918670886076	15.5038210864979	31861
0.458333333	0	30	118.9701	49.24802	0	0	7	122.377215189873	291.244303797468	45.9582278481013	0	0	344.684810126582	15.4579445991561	32171
0.46875	0	30	112.1109	45.74154	0	0	7	129.792405063291	308.772151898734	48.7291139240506	0	0	365.470253164557	14.680952278481	32180
0.479166667	0	30	102.4553	40.85751	0	0	7	134.40253164557	323.759493670886	50.9063291139241	0	0	381.801265822785	13.5375653902954	31869
0.489583333	0	30	94.81153	39.03469	0	0	7	120.90253164557	341.435443037975	51.3708860759494	0	0	385.281645569621	12.7632398523207	28047
0.5	0	30	88.37961	36.8501	0	0	7	115.411392405063	345.805063291139	51.246835443038	0	0	384.34746835443	12.0412943987342	26695
0.510416667	0	30	81.2874	34.24807	0	0	7	114.818987341772	344.1	50.9911392405063	0	0	382.432594936709	11.2254241877637	26690
0.520833333	0	30	75.7721	32.16088	0	0	7	109.150632911392	343.993670886076	50.3493670886076	0	0	377.620253164557	10.5717356751055	25572
0.53125	0	30	70.37332	30.77985	0	0	7	108.491139240506	343.088607594937	50.1759493670886	0	0	376.316772151899	10.0013717616034	25496
0.541666667	0	30	68.27595	29.79539	0	0	7	93.8329113924051	343.715189873418	48.6164556962025	0	0	364.623417721519	9.69571293248945	22401
0.552083333	0	30	67.03307	29.23881	0	0	7	110.7	333.762025316456	49.3848101265823	0	0	370.385126582279	9.56980856540084	26555
0.5625	0	30	66.76507	28.52221	0	0	7	108.648101265823	337.272151898734	49.546835443038	0	0	371.600316455696	9.49282185654008	25905
0.572916667	0	30	67.07967	27.95867	0	0	7	101.46835443038	339.011392405063	48.9417721518987	0	0	367.066139240506	9.45308951476793	24310
0.583333333	0	30	68.08952	28.12564	0	0	7	96.4784810126582	336.536708860759	48.1126582278481	0	0	360.845886075949	9.52520848101266	23404
0.59375	0	30	68.72261	27.55166	0	0	7	82.8151898734177	333.10253164557	46.2126582278481	0	0	346.597784810127	9.47064064345992	20560
0.604166667	0	30	68.31479	27.4647	0	0	7	72.3962025316456	321.332911392405	43.7481012658228	0	0	328.107911392405	9.35219378691983	18732
0.614583333	0	30	65.16874	26.45589	0	0	7	96.8544303797468	308.770886075949	45.0696202531646	0	0	338.021202531645	9.04730566455696	25320
0.625	0	30	61.64516	26.1776	0	0	7	88.6708860759494	314.694936708861	44.8189873417721	0	0	336.138607594937	8.72267725738397	23046
0.635416667	0	30	59.76219	26.28891	0	0	7	81.2379746835443	313.587341772152	43.8696202531645	0	0	329.021202531646	8.54529208860759	21357
0.645833333	0	30	58.94655	26.78984	0	0	7	84.5405063291139	308.367088607595	43.6569620253165	0	0	327.423417721519	8.51242068565401	22487
0.65625	0	30	59.38933	27.29076	0	0	7	67.2063291139241	306.950632911392	41.573417721519	0	0	311.797784810126	8.52576699367088	18221
0.666666667	0	30	60.21274	27.12379	0	0	7	61.5050632911392	293.755696202532	39.473417721519	0	0	296.050632911393	8.51464754219409	17442
0.677083333	0	30	62.42662	27.42295	0	0	7	65.4037974683544	282.186075949367	38.6215189873418	0	0	289.658544303797	8.69737977848102	19246
0.6875	0	30	65.86786	28.33436	0	0	7	63.9253164556962	276.551898734177	37.8303797468354	0	0	283.730696202531	9.03531158227848	19197
0.697916667	0	30	65.61928	28.2787	0	0	7	64.7139240506329	273.353164556962	37.5632911392405	0	0	281.722784810127	9.00162491561182	19637
0.708333333	0	30	64.00353	27.7082	0	0	7	62.0253164556962	271.036708860759	37.006329113924	0	0	277.551265822784	8.80203235232067	19014
0.71875	0	30	59.54469	26.68548	0	0	7	59.4177215189873	267.455696202532	36.3189873417722	0	0	272.394303797469	8.32371669831223	18480
0.729166667	0	30	58.34064	26.57068	0	0	7	57.2316455696203	261.579746835443	35.4240506329114	0	0	265.676582278481	8.18575345991561	18208
0.739583333	0	30	57.33857	26.62286	0	0	7	57.5645569620253	258.136708860759	35.0784810126582	0	0	263.084810126582	8.09573098101266	18547
0.75	0	30	58.6902	27.4647	0	0	7	57.426582278481	255.816455696203	34.8050632911392	0	0	261.036075949367	8.26997584388186	18666
0.760416667	0	30	60.46908	28.33436	0	0	7	57.0316455696203	253.994936708861	34.5582278481013	0	0	259.188607594937	8.48298708860759	18670
0.770833333	0	30	63.25004	29.26664	0	0	7	56.6240506329114	252.408860759494	34.3367088607595	0	0	257.527215189874	8.78546172995781	18654
0.78125	0	30	62.37225	30.63027	0	0	7	71.4113924050633	252.325316455696	35.9708860759494	0	0	269.780696202532	8.87710873417722	23137
0.791666667	0	30	62.21689	30.58853	0	0	7	71.5379746835443	260.654430379747	36.9101265822785	0	0	276.826898734177	8.89011411392405	22509
0.802083333	0	30	62.01492	28.16043	0	0	7	71.3113924050633	266.067088607595	37.4860759493671	0	0	281.148417721519	8.68897958860759	22031
0.8125	0	30	66.41162	29.79539	0	0	7	73.9594936708861	269.73670886076	38.1886075949367	0	0	286.413607594937	9.21366433544304	22489
0.822916667	0	30	67.18843	29.82322	0	0	7	62.0924050632911	273.4	37.2772151898734	0	0	279.577215189873	9.25213117088608	18876
0.833333333	0	30	68.47015	30.30328	0	0	7	67.3873417721519	269.450632911392	37.426582278481	0	0	280.698417721519	9.40358752109705	20674
0.84375	0	30	71.88808	32.13305	0	0	7	80.320253164557	270.443037974684	38.973417721519	0	0	292.30253164557	9.88941906118143	24145
0.854166667	0	30	75.64392	33.77149	0	0	7	76.4683544303797	278.483544303797	39.4392405063291	0	0	295.793354430379	10.3534993565401	22518
0.864583333	0	30	77.44222	34.30373	0	0	7	78.3683544303797	281.443037974684	39.9784810126582	0	0	299.842405063291	10.5645886603376	22803
0.875	0	30	80.08335	35.63953	0	0	7	75.3417721518987	284.66582278481	40.0012658227848	0	0	300.00664556962	10.8967378902954	21780
0.885416667	0	30	82.60408	36.06393	0	0	7	65.3810126582278	284.873417721519	38.9177215189873	0	0	291.879113924051	11.1081991455696	19067
0.895833333	0	30	83.83531	35.93174	0	0	7	91.2443037974683	279.358227848101	41.1784810126582	0	0	308.835759493671	11.2706718881857	26211
0.90625	0	30	84.21983	35.45168	0	0	7	86.1873417721519	290.870886075949	41.8949367088608	0	0	314.214873417721	11.2851785759494	24096
0.916666667	0	30	83.377	35.69519	0	0	7	83.3215189873418	295.354430379747	42.0746835443038	0	0	315.562974683544	11.2408259599156	23071
0.927083333	0	30	81.99584	35.62561	0	0	7	80.9974683544304	296.893670886076	41.9873417721519	0	0	314.908860759494	11.1171883438819	22388
0.9375	0	30	80.14161	35.37863	0	0	7	62.220253164557	296.456962025316	39.853164556962	0	0	298.897784810126	10.8752098734177	17483
0.947916667	0	30	77.75294	34.9438	0	0	7	91.6101265822785	285.549367088608	41.9063291139241	0	0	314.299367088608	10.7042641983122	25814
0.958333333	0	30	75.6245	34.14371	0	0	7	84.1291139240506	295.660759493671	42.1987341772152	0	0	316.491455696203	10.4693972468354	23248
0.96875	0	30	71.87255	32.70355	0	0	7	88.1139240506329	297.349367088608	42.8291139240506	0	0	321.219303797469	10.0564471518987	24098
0.979166667	0	30	69.45669	31.46515	0	0	7	82.2101265822785	301.125316455696	42.5924050632911	0	0	319.445886075949	9.74454151898734	22402
0.989583333	0	30	67.49915	30.68245	0	0	7	72.3556962025316	300.363291139241	41.4126582278481	0	0	310.598734177216	9.47916286919831	19962
1	0	30	63.63455	30.24762	0	0	7	64.8962025316456	294.03164556962	39.8810126582278	0	0	299.10664556962	9.07288125527426	18363
1.010416667	0	30	61.67313	30.21283	0	0	7	63.9430379746835	285.606329113924	38.8392405063291	0	0	291.291455696202	8.87393548523207	18618
1.020833333	0	30	61.71973	31.04771	0	0	7	64.0746835443038	279.50253164557	38.1746835443038	0	0	286.313924050633	8.92661156118143	19046
1.03125	0	30	62.16018	31.67387	0	0	7	79.2012658227848	275.875949367089	39.453164556962	0	0	295.897784810127	9.05547463080169	23433
1.041666667	0	30	64.57526	33.15925	0	0	7	75.4645569620253	281.850632911392	39.7012658227848	0	0	297.762341772152	9.38831887130802	22011
1.052083333	0	30	67.84871	35.11773	0	0	7	80.8316455696202	283.229113924051	40.4506329113924	0	0	303.383544303798	9.84783624472574	23310
1.0625	0	30	72.14054	37.86587	0	0	7	81.3721518987342	287.217721518987	40.9544303797468	0	0	307.158227848101	10.4502177109705	23158
1.072916667	0	30	72.47069	37.86587	0	0	7	52.5189873417722	288.969620253165	37.9430379746835	0	0	284.573734177215	10.3834264135021	15122
1.083333333	0	30	69.7643	36.8501	0	0	7	50.2139240506329	272.846835443038	35.8962025316456	0	0	269.217721518987	10.0091113924051	15319
1.09375	0	30	67.49915	36.47441	0	0	7	48.0658227848101	260.786075949367	34.3164556962025	0	0	257.376265822785	9.7395688185654	15342
1.104166667	0	30	62.83833	34.38721	0	0	7	44.4645569620253	250.578481012658	32.7822784810127	0	0	245.868987341772	9.12913255274262	14751
1.114583333	0	30	62.24019	34.67942	0	0	7	41.4075949367089	240.6	31.3341772151899	0	0	235.006329113924	9.05827973628692	14287
1.125	0	30	53.74197	32.06695	0	0	7	35.3670886075949	233.051898734177	29.8240506329114	0	0	223.682278481012	8.08513151898734	12478
1.135416667	0	30	54.44886	29.89975	0	0	7	33.4	220.106329113924	28.1670886075949	0	0	211.255063291139	7.91154028481013	12477
1.145833333	0	30	50.06769	27.06813	0	0	7	29.0329113924051	208.292405063291	26.3696202531646	0	0	197.771202531646	7.25414533755274	11347
1.15625	0	30	46.35457	24.70265	0	0	7	26.7126582278481	196.354430379747	24.7848101265823	0	0	185.888924050633	6.69791179324895	11037
1.166666667	0	30	44.35819	23.38772	0	0	7	24.0759493670886	185.172151898734	23.2493670886076	0	0	174.373101265823	6.37386802742616	10473
1.177083333	0	30	42.57931	22.19802	0	0	7	21.7886075949367	174.307594936709	21.7886075949367	0	0	163.413607594937	6.08070577004219	10000
1.1875	0	30	40.00033	20.31607	0	0	7	23.0113924050633	166.236708860759	21.0278481012658	0	0	157.706962025316	5.68512194092827	11258
1.197916667	0	30	40.38873	20.54218	0	0	7	20.6784810126582	159.539240506329	20.0240506329114	0	0	150.181329113924	5.70489650843882	10436
1.208333333	0	30	40.77713	20.71611	0	0	7	20.7759493670886	153.456962025316	19.3594936708861	0	0	145.194303797468	5.73097675105485	10976
1.21875	0	30	40.46641	20.7509	0	0	7	20.626582278481	149.103797468354	18.8594936708861	0	0	141.442405063291	5.69226528481013	11250
1.229166667	0	30	40.83539	20.66393	0	0	7	21	146.181012658228	18.5759493670886	0	0	139.317721518987	5.70690535864979	11740
1.239583333	0	30	40.46641	20.61175	0	0	7	20.373417721519	143.764556962025	18.2379746835443	0	0	136.781962025316	5.6611546835443	11562
1.25	0	30	40.50525	20.54218	0	0	7	21.0215189873418	142.179746835443	18.1329113924051	0	0	136.000632911392	5.65532380801688	12124
1.260416667	0	30	40.52467	20.43782	0	0	7	21.6949367088608	141.924050632911	18.179746835443	0	0	136.349050632911	5.64972226793249	12578
1.270833333	0	30	40.31105	20.40303	0	0	7	19.6544303797468	140.437974683544	17.7886075949367	0	0	133.410759493671	5.61678514767933	11399
1.28125	0	30	40.11685	20.15953	0	0	7	19.3949367088608	138.06582278481	17.4962025316456	0	0	131.217721518987	5.57113293248945	11448
1.291666667	0	30	40.04693	20.02734	0	0	7	20.2139240506329	137.06582278481	17.4759493670886	0	0	131.066772151899	5.55365752109705	12090
1.302083333	0	30	40.34212	19.99951	0	0	7	20.7607594936709	137.289873417722	17.5607594936709	0	0	131.708544303798	5.5786801371308	12429
1.3125	0	30	40.58293	20.10039	0	0	7	19.2455696202532	136.450632911392	17.3	0	0	129.747151898734	5.5989264556962	11500
1.322916667	0	30	40.89365	20.40303	0	0	7	19.3822784810127	135.160759493671	17.1721518987342	0	0	128.786392405063	5.64603135021097	11717
1.333333333	0	30	41.16553	20.82047	0	0	7	19.3164556962025	134.358227848101	17.0746835443038	0	0	128.062025316455	5.70041561181435	11751
1.34375	0	30	41.86465	21.16834	0	0	7	18.7898734177215	133.329113924051	16.9025316455696	0	0	126.766139240507	5.78228503164557	11489
1.354166667	0	30	42.42395	21.6136	0	0	7	20.9253164556962	134.158227848101	17.2316455696203	0	0	129.236392405063	5.87633591772152	12859
1.364583333	0	30	43.94649	22.1354	0	0	7	20.3569620253165	135.405063291139	17.3075949367089	0	0	129.802215189873	6.04901825949367	12350
1.375	0	30	48.77431	24.68178	0	0	7	20.1721518987342	135.718987341772	17.3215189873418	0	0	129.909493670886	6.66395686708861	12194
1.385416667	0	30	59.88648	29.65625	0	0	7	25.7886075949367	140.039240506329	18.4253164556962	0	0	138.189873417721	8.03910935654008	15329
1.395833333	0	30	71.46084	34.24807	0	0	7	43.1696202531646	154.29746835443	21.9405063291139	0	0	164.555696202531	9.49641760548523	22901
1.40625	0	30	80.00567	37.93544	0	0	7	50.9025316455696	175.137974683544	25.1151898734177	0	0	188.366772151898	10.6152401793249	23690
1.416666667	0	30	94.90087	43.39692	0	0	7	59.5430379746835	194.891139240506	28.2708860759494	0	0	212.028797468354	12.4104698417721	24749
1.427083333	0	30	105.7761	46.61468	0	0	7	73.4037974683544	214.622784810127	32.0025316455696	0	0	240.021835443038	13.7018687974684	27249
1.4375	0	30	115.2104	49.24802	0	0	7	88.9911392405063	236.213924050633	36.1341772151899	0	0	271.004430379747	14.8368303586498	29504
1.447916667	0	30	120.011	49.99941	0	0	7	107.311392405063	258.507594936709	40.646835443038	0	0	304.849367088607	15.4409518881856	31868
1.458333333	0	30	118.9701	49.24802	0	0	7	118.536708860759	282.616455696203	44.5721518987342	0	0	334.293987341772	15.4145901687764	32126
1.46875	0	30	112.1109	45.74154	0	0	7	126.33417721519	303.83417721519	47.7962025316456	0	0	358.473417721519	14.6517328691983	31909
1.479166667	0	30	102.4553	40.85751	0	0	7	133.575949367089	321.021518987342	50.5113924050633	0	0	378.831645569621	13.5251181329114	31927
1.489583333	0	30	94.81153	39.03469	0	0	7	138.474683544304	335.584810126582	52.673417721519	0	0	395.049683544304	12.8040626371308	31719
1.5	0	30	88.37961	36.8501	0	0	7	139.026582278481	347.945569620253	54.1075949367089	0	0	405.809810126582	12.1309568459916	30926
1.510416667	0	30	81.2874	34.24807	0	0	7	121.978481012658	359.955696202532	53.5481012658228	0	0	401.61170886076	11.3054874789029	27039
1.520833333	0	30	75.7721	32.16088	0	0	7	115.448101265823	359.360759493671	52.7569620253164	0	0	395.674367088608	10.6471576160338	25844
1.53125	0	30	70.37332	30.77985	0	0	7	111.03417721519	356.355696202532	51.9316455696203	0	0	389.491139240507	10.0563295675106	25174
1.541666667	0	30	68.27595	29.79539	0	0	7	107.874683544304	352.535443037975	51.1569620253165	0	0	383.675316455697	9.77524879746836	24783
1.552083333	0	30	67.03307	29.23881	0	0	7	105.021518987342	348.686075949367	50.4126582278481	0	0	378.090189873418	9.60198156118143	24444
1.5625	0	30	66.76507	28.52221	0	0	7	96.0202531645569	345.527848101266	49.0607594936709	0	0	367.95664556962	9.47763198312237	22762
1.572916667	0	30	67.07967	27.95867	0	0	7	104.013924050633	337.453164556962	49.0518987341772	0	0	367.889240506329	9.45657052742616	24940
1.583333333	0	30	68.08952	28.12564	0	0	7	99.9822784810127	337.151898734177	48.5708860759494	0	0	364.278797468354	9.53955447257384	24113
1.59375	0	30	68.72261	27.55166	0	0	7	95.6012658227848	334.820253164557	47.8253164556962	0	0	358.685126582279	9.52116806962025	23320
1.604166667	0	30	68.31479	27.4647	0	0	7	89.7189873417721	331.163291139241	46.7645569620253	0	0	350.735126582279	9.44670855485232	22247
1.614583333	0	30	65.16874	26.45589	0	0	7	86.5670886075949	325.520253164557	45.7873417721519	0	0	343.406012658228	9.06987950421941	21875
1.625	0	30	61.64516	26.1776	0	0	7	85.0544303797468	320.020253164557	45.0088607594937	0	0	337.562658227848	8.72858443037975	21863
1.635416667	0	30	59.76219	26.28891	0	0	7	81.2379746835443	315.541772151899	44.0860759493671	0	0	330.649367088608	8.55204314345992	21236
1.645833333	0	30	58.94655	26.78984	0	0	7	80.8443037974683	310.23164556962	43.453164556962	0	0	325.896835443038	8.50598608649789	21473
1.65625	0	30	59.38933	27.29076	0	0	7	77.2227848101266	306.410126582278	42.6253164556962	0	0	319.693670886076	8.55878387130802	20822
1.666666667	0	30	60.21274	27.12379	0	0	7	74.6050632911392	301.606329113924	41.8012658227848	0	0	313.509493670886	8.58764332278481	20463
1.677083333	0	30	62.42662	27.42295	0	0	7	71.7569620253165	296.737974683544	40.9443037974684	0	0	307.079430379747	8.77016458860759	20034
1.6875	0	30	65.86786	28.33436	0	0	7	67.8911392405063	291.607594936709	39.9443037974684	0	0	299.582278481013	9.10155630801687	19328
1.697916667	0	30	65.61928	28.2787	0	0	7	65.0708860759494	285.693670886076	38.973417721519	0	0	292.303481012658	9.0458232278481	18928
1.708333333	0	30	64.00353	27.7082	0	0	7	62.2721518987342	279.827848101266	38.0113924050633	0	0	285.083544303798	8.83346695147679	18510
1.71875	0	30	59.54469	26.68548	0	0	7	60.326582278481	274.012658227848	37.1493670886076	0	0	278.616455696202	8.34966606540084	18319
1.729166667	0	30	58.34064	26.57068	0	0	7	58.8481012658228	268.727848101266	36.3974683544304	0	0	272.980063291139	8.21623869198313	18224
1.739583333	0	30	57.33857	26.62286	0	0	7	60.8177215189873	264.422784810127	36.1379746835443	0	0	271.033860759494	8.12895882911392	19106
1.75	0	30	58.6902	27.4647	0	0	7	72.2012658227848	263.303797468354	37.2784810126582	0	0	279.587658227848	8.34740200421941	22491
1.760416667	0	30	60.46908	28.33436	0	0	7	70.5075949367089	268.782278481013	37.6987341772152	0	0	282.741455696203	8.58129932489452	21604
1.770833333	0	30	63.25004	29.26664	0	0	7	73.4303797468354	271.292405063291	38.3025316455696	0	0	287.268987341772	8.90972333333333	22228
1.78125	0	30	62.37225	30.63027	0	0	7	70.4658227848101	274.63417721519	38.3443037974684	0	0	287.583227848101	8.95147582278481	21169
1.791666667	0	30	62.21689	30.58853	0	0	7	65.853164556962	275.020253164557	37.8746835443038	0	0	284.061075949367	8.92038837552743	19849
1.802083333	0	30	62.01492	28.16043	0	0	7	56.9835443037975	272.010126582278	36.5544303797468	0	0	274.161075949367	8.65986566455696	17451
1.8125	0	30	66.41162	29.79539	0	0	7	58.4367088607595	265.187341772152	35.9582278481013	0	0	269.68670886076	9.14372762658227	18335
1.822916667	0	30	67.18843	29.82322	0	0	7	70.3405063291139	262.615189873418	36.9949367088608	0	0	277.462974683545	9.24327041139241	22018
1.833333333	0	30	68.47015	30.30328	0	0	7	76.6189873417722	267.708860759494	38.2582278481013	0	0	286.939556962026	9.42974785864979	23369
1.84375	0	30	71.88808	32.13305	0	0	7	78.1556962025316	274.388607594937	39.1721518987342	0	0	293.787341772152	9.89564268987342	23270
1.854166667	0	30	75.64392	33.77149	0	0	7	86.5683544303797	279.424050632911	40.6658227848101	0	0	304.993670886076	10.3918959810127	25050
1.864583333	0	30	77.44222	34.30373	0	0	7	75.2987341772152	287.972151898734	40.3632911392405	0	0	302.725632911392	10.5767194620253	21540
1.875	0	30	80.08335	35.63953	0	0	7	66.7848101265823	286.978481012658	39.3075949367089	0	0	294.803164556962	10.8750079324895	19321
1.885416667	0	30	82.60408	36.06393	0	0	7	72.4215189873418	281.962025316456	39.3759493670886	0	0	295.319620253165	11.1225451371308	21190
1.895833333	0	30	83.83531	35.93174	0	0	7	93.5620253164557	281.635443037975	41.6886075949367	0	0	312.664556962026	11.2866001582279	26591
1.90625	0	30	84.21983	35.45168	0	0	7	87.5544303797468	293.691139240506	42.3607594936709	0	0	317.704746835443	11.2997355379747	24225
1.916666667	0	30	83.377	35.69519	0	0	7	87.4670886075949	297.915189873418	42.820253164557	0	0	321.151898734177	11.2641381962025	23902
1.927083333	0	30	81.99584	35.62561	0	0	7	90.1202531645569	300.689873417722	43.4227848101266	0	0	325.674683544304	11.1621250527426	24339
1.9375	0	30	80.14161	35.37863	0	0	7	79.6215189873418	304.678481012658	42.7	0	0	320.25	10.9644503797468	21529
1.947916667	0	30	77.75294	34.9438	0	0	7	101.40253164557	300.046835443038	44.6050632911392	0	0	334.54082278481	10.7887578691983	26978
1.958333333	0	30	75.6245	34.14371	0	0	7	98.8632911392405	309.860759493671	45.4139240506329	0	0	340.603481012658	10.5701356434599	25693
1.96875	0	30	71.87255	32.70355	0	0	7	96.3329113924051	314.86582278481	45.6886075949367	0	0	342.665506329114	10.1460041139241	24779
1.979166667	0	30	69.45669	31.46515	0	0	7	93.8987341772152	317.043037974684	45.6607594936709	0	0	342.451898734178	9.84063856540084	24086
1.989583333	0	30	67.49915	30.68245	0	0	7	90.6012658227848	317.487341772152	45.3430379746835	0	0	340.073734177215	9.60236962025317	23308
2	0	30	63.63455	30.24762	0	0	7	80.579746835443	316.516455696203	44.1215189873418	0	0	330.913291139241	9.20579264767933	21017
2.010416667	0	30	61.67313	30.21283	0	0	7	78.9696202531646	310.243037974684	43.2455696202532	0	0	324.343670886076	9.01201565400844	21014
2.020833333	0	30	61.71973	31.04771	0	0	7	66.9607594936709	290.936708860759	39.7658227848101	0	0	298.24746835443	8.9764005907173	19118
2.03125	0	30	62.16018	31.67387	0	0	7	66.1417721518987	291.7	39.7594936708861	0	0	298.200949367089	9.06507378691983	18847
2.041666667	0	30	64.57526	33.15925	0	0	7	63.9037974683544	287.179746835443	39.0088607594937	0	0	292.569303797468	9.36658891350211	18509
